+----------+---------------+---------------+
|session_id|min_final_price|max_final_price|
|6275      |15.46          |35.46          |
|6234      |45.78          |65.78          |
|3462      |18.57          |58.57          |
|9508      |32.35          |72.35          |
|9054      |34.65          |54.65          |
|7238      |21.82          |61.82          |
|3176      |27.23          |67.23          |
|6122      |21.09          |61.09          |
|9416      |28.7           |58.7           |
|7042      |26.07          |46.07          |
|3362      |41.29          |51.29          |
|9772      |31.53          |51.53          |
|4892      |22.73          |62.73          |
|4737      |33.2           |73.2           |
|8987      |18.74          |38.74          |
|8697      |21.91          |61.91          |
|3422      |41.5           |71.5           |
|3047      |27.02          |57.02          |
|811       |30.17          |70.17          |
|5663      |32.79          |62.79          |
|1828      |27.82          |37.82          |
|1779      |24.67          |64.67          |
|5951      |27.16          |57.16          |
|853       |28.75          |68.75          |
|6156      |23.49          |43.49          |
|4274      |41.1           |71.1           |
|1050      |27.87          |27.87          |
|4031      |30.35          |60.35          |
|6928      |32.67          |52.67          |
|7570      |19.91          |59.91          |
|6132      |29.68          |39.68          |
|4140      |47.04          |67.04          |
|1788      |38.32          |58.32          |
|5814      |27.87          |67.87          |
|7774      |39.09          |59.09          |
|6217      |33.13          |73.13          |
|5658      |18.56          |58.56          |
|1523      |19.95          |29.95          |
|6611      |18.93          |58.93          |
|8468      |21.72          |61.72          |
|9496      |33.11          |73.11          |
|97        |34.66          |44.66          |
|6268      |33.57          |73.57          |
|1823      |24.48          |64.48          |
|7959      |28.39          |68.39          |
|7963      |29.21          |49.21          |
|9979      |31.64          |71.64          |
|8506      |19.61          |39.61          |
|3998      |34.42          |44.42          |
|9316      |15.96          |15.96          |
|2388      |36.5           |66.5           |
|4949      |29.26          |49.26          |
|9704      |18.3           |58.3           |
|6109      |34.25          |64.25          |
|1583      |33.48          |73.48          |
|567       |74.7           |74.7           |
|5013      |19.59          |59.59          |
|7694      |32.38          |72.38          |
|6231      |73.77          |73.77          |
|816       |20.71          |60.71          |
|6691      |22.6           |42.6           |
|7400      |26.36          |46.36          |
|8547      |21.92          |41.92          |
|507       |26.25          |56.25          |
|419       |25.76          |35.76          |
|1336      |40.59          |70.59          |
|9532      |28.74          |68.74          |
|664       |30.94          |40.94          |
|9709      |28.61          |58.61          |
|5465      |33.51          |73.51          |
|3526      |32.15          |42.15          |
|5316      |15.38          |35.38          |
|9230      |24.02          |64.02          |
|95        |26.35          |66.35          |
|1434      |27.61          |67.61          |
|9951      |36.66          |66.66          |
|7587      |29.21          |49.21          |
|519       |16.8           |56.8           |
|3357      |18.68          |58.68          |
|1250      |34.47          |74.47          |
|172       |36.55          |66.55          |
|4532      |26.22          |26.22          |
|3603      |15.25          |35.25          |
|1966      |24.16          |64.16          |
|409       |23.27          |43.27          |
|9544      |28.01          |48.01          |
|5103      |15.77          |15.77          |
|4992      |33.26          |33.26          |
|3101      |25.39          |65.39          |
|2345      |30.58          |60.58          |
|2303      |43.19          |63.19          |
|3646      |16.94          |56.94          |
|7788      |34.88          |74.88          |
|4084      |19.08          |59.08          |
|6980      |31.15          |51.15          |
|6976      |31.11          |51.11          |
|5444      |40.67          |70.67          |
|1561      |22.52          |62.52          |
|3944      |18.77          |58.77          |
|3073      |41.34          |71.34          |
|639       |21.95          |41.95          |
|6237      |41.55          |71.55          |
|5178      |24.01          |44.01          |
|5680      |26.37          |66.37          |
|9049      |16.83          |56.83          |
|1774      |21.53          |61.53          |
|4776      |32.47          |72.47          |
|3229      |37.4           |47.4           |
|1411      |29.77          |59.77          |
|8241      |23.8           |63.8           |
|1681      |15.46          |55.46          |
|2872      |21.54          |61.54          |
|8515      |30.76          |70.76          |
|4200      |28.68          |68.68          |
|7997      |26.52          |66.52          |
|2329      |31.37          |71.37          |
|2060      |43.37          |73.37          |
|7655      |28.79          |68.79          |
|8838      |19.19          |59.19          |
